captain_id,city,vehicle_type,signup_month,captain_type,rides_week1,rides_week2,rides_week3,rides_week4,ride_decay_rate,night_rides_ratio,peak_hour_ratio,cancellation_rate,avg_ride_duration,avg_fare_per_km,petrol_cost_sensitivity,estimated_daily_earnings,zone_switches,incentive_claimed,streak_completed,app_opens_per_day,support_tickets,payment_method_pref,is_churned,is_bike,is_parttime,is_bengaluru,churn_probability,risk_segment,rides_decay_x_parttime,low_earnings_x_bike,cancellation_x_zone,week4_x_incentive
CAP02575,Chennai,bike,8,parttime,33,25,11,9,0.706,0.991,0.607,0.22,17.4,10.36,0.403,97.0,2,0,0,5,0,paytm,1,1,1,0,0.746574880500984,High Risk,0.706,97.0,0.44,0
CAP02576,Delhi,bike,4,fulltime,76,58,48,36,0.519,0.307,0.727,0.22,10.5,7.22,0.185,270.0,3,1,0,4,0,paytm,0,1,0,0,0.1778312478488638,Low Risk,0.0,270.0,0.66,36
CAP02577,Chennai,bike,9,parttime,19,12,6,4,0.75,0.929,0.231,0.109,18.4,9.9,0.31,47.0,2,1,0,8,0,cash,0,1,1,0,0.6949865048139809,High Risk,0.75,47.0,0.218,4
CAP02578,Hyderabad,bike,10,fulltime,78,71,41,34,0.557,0.389,0.578,0.116,22.3,14.87,0.798,596.0,2,0,1,9,2,cash,0,1,0,0,0.18822044891533093,Low Risk,0.0,596.0,0.232,0
CAP02579,Chennai,bike,8,fulltime,78,53,44,38,0.506,0.59,0.071,0.089,16.6,9.31,0.431,430.0,1,1,1,6,1,gpay,0,1,0,0,0.10178909173702326,Low Risk,0.0,430.0,0.089,38
CAP02580,Bengaluru,auto,5,parttime,38,35,24,15,0.59,0.638,0.401,0.14,19.7,19.97,0.641,343.0,3,1,0,5,0,cash,0,0,1,1,0.38749380241995257,Medium Risk,0.59,0.0,0.42000000000000004,15
CAP02581,Pune,auto,6,fulltime,81,55,43,35,0.561,0.302,0.783,0.124,28.8,15.33,0.542,627.0,0,1,0,4,1,cash,0,0,0,0,0.14917361363887494,Low Risk,0.0,0.0,0.0,35
CAP02582,Hyderabad,auto,5,parttime,33,30,13,7,0.765,0.857,0.339,0.14,20.0,17.12,0.208,137.0,2,1,0,3,4,gpay,1,0,1,0,0.7215732510568441,High Risk,0.765,0.0,0.28,7
CAP02583,Hyderabad,auto,6,parttime,25,19,11,5,0.769,0.893,0.338,0.14,22.7,22.37,0.041,128.0,2,1,0,5,0,gpay,1,0,1,0,0.6051660553166628,Medium Risk,0.769,0.0,0.28,5
CAP02584,Hyderabad,bike,1,parttime,34,19,11,6,0.8,0.837,0.579,0.22,10.4,12.64,0.181,79.0,3,1,1,6,0,qr_scan,1,1,1,0,0.6822613498335983,High Risk,0.8,79.0,0.66,6
CAP02585,Chennai,bike,4,fulltime,90,83,47,23,0.736,0.644,0.565,0.22,14.7,8.6,0.151,206.0,4,0,1,5,2,paytm,0,1,0,0,0.3565519598291346,Medium Risk,0.0,206.0,0.88,0
CAP02586,Bengaluru,bike,9,fulltime,86,58,36,21,0.747,0.576,0.713,0.22,13.1,11.76,0.595,257.0,1,1,1,6,3,cash,1,1,0,1,0.2213371207266416,Low Risk,0.0,257.0,0.22,21
CAP02587,Chennai,auto,4,fulltime,83,72,45,33,0.595,0.302,0.17,0.14,27.0,18.21,0.776,689.0,4,1,0,4,1,gpay,1,0,0,0,0.20072914741066597,Low Risk,0.0,0.0,0.56,33
CAP02588,Bengaluru,auto,2,fulltime,73,56,51,23,0.676,0.416,0.486,0.104,31.2,23.27,0.102,639.0,2,0,1,10,3,amazon_pay,0,0,0,1,0.13551234278561242,Low Risk,0.0,0.0,0.208,0
CAP02589,Chennai,bike,6,fulltime,82,53,46,36,0.554,0.216,0.221,0.119,9.6,9.27,0.111,392.0,2,1,0,7,2,paytm,0,1,0,0,0.13476238466178922,Low Risk,0.0,392.0,0.238,36
CAP02590,Pune,auto,2,parttime,37,22,18,15,0.579,0.517,0.075,0.045,22.5,21.2,0.061,405.0,1,1,0,3,1,amazon_pay,0,0,1,0,0.34668508485255495,Low Risk,0.579,0.0,0.045,15
CAP02591,Pune,bike,3,parttime,32,20,9,5,0.818,0.392,0.683,0.22,17.7,10.8,0.746,56.0,4,0,0,6,2,gpay,1,1,1,0,0.9032270007864991,High Risk,0.818,56.0,0.88,0
CAP02592,Hyderabad,bike,7,fulltime,70,53,33,30,0.563,0.769,0.766,0.22,16.7,11.6,0.158,362.0,1,0,0,6,1,cash,1,1,0,0,0.2344443905018757,Low Risk,0.0,362.0,0.22,0
CAP02593,Hyderabad,bike,4,fulltime,81,61,32,24,0.695,0.579,0.278,0.22,16.4,7.6,0.308,190.0,2,0,0,10,1,gpay,0,1,0,0,0.3635881523176898,Medium Risk,0.0,190.0,0.44,0
CAP02594,Bengaluru,bike,1,parttime,26,17,10,6,0.741,0.819,0.368,0.094,12.6,9.89,0.094,72.0,3,0,0,6,1,paytm,1,1,1,1,0.615875179217173,Medium Risk,0.741,72.0,0.28200000000000003,0
CAP02595,Chennai,bike,9,fulltime,69,42,22,11,0.829,0.273,0.592,0.206,19.5,9.03,0.747,105.0,0,1,0,3,0,amazon_pay,0,1,0,0,0.42776115067717635,Medium Risk,0.0,105.0,0.0,11
CAP02596,Bengaluru,bike,6,parttime,21,14,6,2,0.864,0.735,0.375,0.22,18.7,13.46,0.16,28.0,4,0,0,6,1,qr_scan,1,1,1,1,0.8735602664866197,High Risk,0.864,28.0,0.88,0
CAP02597,Hyderabad,bike,9,fulltime,73,44,31,18,0.743,0.206,0.264,0.22,19.6,11.15,0.126,209.0,3,1,0,7,1,gpay,1,1,0,0,0.42695128396223486,Medium Risk,0.0,209.0,0.66,18
CAP02598,Bengaluru,bike,3,parttime,31,23,19,17,0.438,0.615,0.258,0.22,19.3,13.47,0.688,238.0,3,1,0,7,0,gpay,0,1,1,1,0.45400433170285487,Medium Risk,0.438,238.0,0.66,17
CAP02599,Bengaluru,bike,5,parttime,26,18,12,9,0.63,0.387,0.282,0.22,22.4,10.66,0.268,100.0,0,1,0,8,0,amazon_pay,0,1,1,1,0.4944976778576774,Medium Risk,0.63,100.0,0.0,9
CAP02600,Chennai,bike,9,parttime,28,20,11,10,0.621,0.386,0.473,0.08,11.6,10.64,0.336,131.0,4,0,0,4,1,cash,0,1,1,0,0.5125661716285644,Medium Risk,0.621,131.0,0.32,0
CAP02601,Bengaluru,bike,6,fulltime,52,34,17,14,0.717,0.283,0.237,0.22,16.0,12.89,0.198,188.0,3,0,0,8,2,cash,0,1,0,1,0.49993813194533365,Medium Risk,0.0,188.0,0.66,0
CAP02602,Chennai,bike,2,fulltime,76,44,38,29,0.61,0.369,0.749,0.22,14.4,8.85,0.269,267.0,1,0,0,3,2,paytm,0,1,0,0,0.256985871494329,Low Risk,0.0,267.0,0.22,0
CAP02603,Bengaluru,bike,1,parttime,28,21,16,6,0.759,0.358,0.534,0.22,22.0,12.11,0.819,76.0,1,0,0,8,0,paytm,1,1,1,1,0.7306041594509258,High Risk,0.759,76.0,0.22,0
CAP02604,Bengaluru,auto,9,parttime,23,21,11,10,0.542,0.475,0.821,0.04,29.6,18.91,0.611,242.0,3,0,0,6,1,gpay,0,0,1,1,0.3806353410285871,Medium Risk,0.542,0.0,0.12,0
CAP02605,Hyderabad,bike,1,parttime,27,22,13,6,0.75,0.746,0.329,0.22,16.7,14.07,0.375,88.0,1,0,0,7,2,gpay,1,1,1,0,0.752071320168837,High Risk,0.75,88.0,0.22,0
CAP02606,Bengaluru,bike,5,parttime,26,23,19,9,0.63,0.881,0.505,0.22,19.7,9.71,0.624,91.0,4,1,0,9,1,gpay,1,1,1,1,0.739350825721447,High Risk,0.63,91.0,0.88,9
CAP02607,Bengaluru,auto,1,fulltime,82,48,39,14,0.819,0.855,0.192,0.14,17.3,15.96,0.643,256.0,3,0,1,14,1,paytm,1,0,0,1,0.2844884333458202,Low Risk,0.0,0.0,0.42000000000000004,0
CAP02608,Chennai,auto,5,fulltime,85,48,37,21,0.744,0.316,0.363,0.14,17.3,21.03,0.533,506.0,2,1,1,2,3,paytm,0,0,0,0,0.2020928219221975,Low Risk,0.0,0.0,0.28,21
CAP02609,Bengaluru,auto,5,fulltime,85,72,35,31,0.628,0.525,0.073,0.06,13.7,22.83,0.534,887.0,2,0,1,6,0,amazon_pay,1,0,0,1,0.07484796388398626,Low Risk,0.0,0.0,0.12,0
CAP02610,Pune,bike,7,parttime,27,19,14,11,0.571,0.595,0.165,0.22,19.1,10.35,0.734,118.0,4,1,0,4,1,paytm,1,1,1,0,0.751539880340233,High Risk,0.571,118.0,0.88,11
CAP02611,Bengaluru,bike,7,fulltime,79,69,52,36,0.538,0.278,0.611,0.22,9.0,13.6,0.538,509.0,2,0,0,6,0,gpay,0,1,0,1,0.16594951125687576,Low Risk,0.0,509.0,0.44,0
CAP02612,Bengaluru,bike,11,fulltime,84,62,46,36,0.565,0.427,0.498,0.22,15.0,10.04,0.313,376.0,2,0,0,4,0,gpay,0,1,0,1,0.16717692109515345,Low Risk,0.0,376.0,0.44,0
CAP02613,Chennai,bike,10,parttime,30,17,14,5,0.806,0.271,0.378,0.22,18.5,9.95,0.324,52.0,0,1,0,6,0,paytm,0,1,1,0,0.6960162894457987,High Risk,0.806,52.0,0.0,5
CAP02614,Bengaluru,auto,1,parttime,25,18,9,4,0.808,0.667,0.534,0.14,22.6,20.01,0.854,92.0,1,0,0,11,0,gpay,1,0,1,1,0.7189475992122603,High Risk,0.808,0.0,0.14,0
CAP02615,Bengaluru,bike,9,parttime,27,22,10,6,0.75,0.455,0.075,0.22,14.5,10.5,0.116,66.0,0,0,0,8,1,cash,1,1,1,1,0.6511984233062247,High Risk,0.75,66.0,0.0,0
CAP02616,Hyderabad,bike,1,parttime,35,26,14,10,0.694,0.639,0.262,0.22,18.1,9.6,0.126,100.0,4,1,0,9,1,gpay,1,1,1,0,0.7646277187576201,High Risk,0.694,100.0,0.88,10
CAP02617,Bengaluru,bike,5,parttime,30,19,9,6,0.774,0.731,0.244,0.22,20.6,7.0,0.348,44.0,3,1,0,5,0,paytm,1,1,1,1,0.7985360559430402,High Risk,0.774,44.0,0.66,6
CAP02618,Pune,bike,7,fulltime,75,68,56,24,0.671,0.298,0.77,0.22,22.4,9.17,0.064,229.0,2,1,0,4,0,paytm,0,1,0,0,0.25921266681072413,Low Risk,0.0,229.0,0.44,24
CAP02619,Bengaluru,bike,12,fulltime,71,57,27,22,0.681,0.077,0.47,0.22,17.5,7.83,0.229,179.0,1,1,1,15,0,gpay,0,1,0,1,0.16460733025222707,Low Risk,0.0,179.0,0.22,22
CAP02620,Pune,auto,8,parttime,20,15,9,3,0.81,0.367,0.65,0.044,20.6,17.06,0.745,65.0,3,1,0,3,0,gpay,0,0,1,0,0.644551500574274,Medium Risk,0.81,0.0,0.132,3
CAP02621,Pune,auto,2,parttime,24,17,15,7,0.68,0.234,0.475,0.14,25.0,20.92,0.288,168.0,1,1,0,3,0,gpay,0,0,1,0,0.5434216746190794,Medium Risk,0.68,0.0,0.14,7
CAP02622,Hyderabad,auto,1,parttime,23,18,16,14,0.375,0.368,0.419,0.14,12.6,20.24,0.698,325.0,2,1,0,9,2,gpay,0,0,1,0,0.3287915183515701,Low Risk,0.375,0.0,0.28,14
CAP02623,Delhi,bike,4,fulltime,79,58,36,32,0.588,0.482,0.592,0.08,18.0,10.88,0.361,427.0,0,0,1,4,0,amazon_pay,1,1,0,0,0.14490568982406954,Low Risk,0.0,427.0,0.0,0
CAP02624,Hyderabad,bike,12,parttime,32,21,15,6,0.788,0.879,0.471,0.22,11.5,11.16,0.043,70.0,2,0,0,3,0,amazon_pay,0,1,1,0,0.7635868235052068,High Risk,0.788,70.0,0.44,0
CAP02625,Delhi,bike,4,parttime,27,19,10,4,0.821,0.469,0.567,0.22,19.9,9.7,0.081,40.0,0,1,1,3,3,qr_scan,1,1,1,0,0.6817607716675363,High Risk,0.821,40.0,0.0,4
CAP02626,Bengaluru,bike,10,fulltime,91,57,27,19,0.783,0.446,0.587,0.22,17.6,14.27,0.372,282.0,1,1,0,1,2,gpay,0,1,0,1,0.29086342976849844,Low Risk,0.0,282.0,0.22,19
CAP02627,Chennai,auto,12,parttime,21,17,14,11,0.455,0.806,0.121,0.048,17.9,18.99,0.381,265.0,3,0,0,7,1,gpay,1,0,1,0,0.3429625622633469,Low Risk,0.455,0.0,0.14400000000000002,0
CAP02628,Hyderabad,bike,6,fulltime,70,61,27,18,0.732,0.282,0.516,0.22,19.1,11.86,0.562,222.0,1,0,0,6,1,gpay,1,1,0,0,0.4076085053342047,Medium Risk,0.0,222.0,0.22,0
CAP02629,Hyderabad,auto,1,parttime,25,21,18,9,0.615,0.491,0.643,0.14,18.0,20.37,0.481,210.0,4,0,1,5,1,paytm,1,0,1,0,0.4949195757102519,Medium Risk,0.615,0.0,0.56,0
CAP02630,Chennai,bike,1,parttime,33,24,14,7,0.765,0.736,0.32,0.22,16.6,11.79,0.072,86.0,3,1,0,7,2,cash,1,1,1,0,0.7784393999989037,High Risk,0.765,86.0,0.66,7
CAP02631,Chennai,bike,3,parttime,31,19,9,3,0.875,0.584,0.709,0.1,16.7,11.25,0.52,40.0,2,0,0,10,0,amazon_pay,0,1,1,0,0.774204507911405,High Risk,0.875,40.0,0.2,0
CAP02632,Bengaluru,bike,5,parttime,29,27,18,6,0.767,0.821,0.267,0.22,10.1,8.41,0.886,52.0,3,0,0,10,1,paytm,1,1,1,1,0.8352322334798228,High Risk,0.767,52.0,0.66,0
CAP02633,Bengaluru,bike,12,fulltime,83,71,66,28,0.655,0.204,0.174,0.22,12.5,9.75,0.542,284.0,1,0,0,5,2,qr_scan,0,1,0,1,0.21806986703755102,Low Risk,0.0,284.0,0.22,0
CAP02634,Chennai,bike,6,parttime,28,24,19,17,0.379,0.612,0.194,0.08,17.0,7.1,0.17,148.0,2,0,0,8,0,cash,0,1,1,0,0.3102956463681007,Low Risk,0.379,148.0,0.16,0
CAP02635,Chennai,bike,5,parttime,29,23,19,8,0.7,0.325,0.473,0.22,16.3,12.05,0.66,100.0,3,0,1,1,2,gpay,1,1,1,0,0.7466191740631758,High Risk,0.7,100.0,0.66,0
CAP02636,Delhi,auto,5,parttime,21,13,8,5,0.727,0.701,0.323,0.14,23.3,17.99,0.651,103.0,5,0,0,6,1,paytm,1,0,1,0,0.7856509629497396,High Risk,0.727,0.0,0.7000000000000001,0
CAP02637,Chennai,auto,9,fulltime,79,49,33,14,0.812,0.303,0.271,0.105,23.5,17.6,0.667,294.0,3,0,0,6,1,gpay,0,0,0,0,0.3805720229177946,Medium Risk,0.0,0.0,0.315,0
CAP02638,Delhi,bike,2,parttime,24,14,12,10,0.56,0.501,0.361,0.22,19.9,9.38,0.312,98.0,0,0,0,2,2,qr_scan,1,1,1,0,0.6083324902418462,Medium Risk,0.56,98.0,0.0,0
CAP02639,Chennai,auto,12,fulltime,91,72,35,26,0.707,0.502,0.242,0.067,19.3,16.56,0.29,536.0,2,0,0,9,1,amazon_pay,0,0,0,0,0.18658286249527975,Low Risk,0.0,0.0,0.134,0
CAP02640,Bengaluru,bike,12,fulltime,73,45,21,16,0.77,0.444,0.41,0.183,8.2,9.67,0.155,169.0,2,0,0,3,1,gpay,0,1,0,1,0.3547825988409664,Medium Risk,0.0,169.0,0.366,0
CAP02641,Bengaluru,bike,1,parttime,24,16,12,10,0.56,0.539,0.828,0.22,12.3,9.53,0.463,99.0,4,1,0,4,0,gpay,1,1,1,1,0.6373681991248681,Medium Risk,0.56,99.0,0.88,10
CAP02642,Pune,auto,6,parttime,41,35,20,16,0.595,0.265,0.655,0.14,26.6,20.63,0.536,378.0,4,0,0,9,1,gpay,0,0,1,0,0.5044345131138497,Medium Risk,0.595,0.0,0.56,0
CAP02643,Chennai,auto,9,parttime,28,18,17,6,0.759,0.385,0.353,0.14,22.4,17.4,0.367,120.0,4,1,1,6,1,qr_scan,0,0,1,0,0.615005151600834,Medium Risk,0.759,0.0,0.56,6
CAP02644,Bengaluru,bike,7,parttime,28,18,17,12,0.552,0.546,0.748,0.08,8.8,11.7,0.249,172.0,4,0,0,7,3,cash,0,1,1,1,0.39090363844759796,Medium Risk,0.552,172.0,0.32,0
CAP02645,Hyderabad,bike,8,fulltime,73,61,47,39,0.459,0.64,0.445,0.162,15.9,8.55,0.205,373.0,1,1,0,10,0,amazon_pay,0,1,0,0,0.11220937328181928,Low Risk,0.0,373.0,0.162,39
CAP02646,Delhi,bike,5,parttime,40,30,20,7,0.805,0.586,0.328,0.211,17.5,12.45,0.602,92.0,6,0,0,5,2,cash,1,1,1,0,0.9053617632328442,High Risk,0.805,92.0,1.266,0
CAP02647,Hyderabad,bike,10,fulltime,82,63,28,18,0.771,0.04,0.407,0.197,25.9,9.08,0.108,175.0,1,1,0,11,0,qr_scan,0,1,0,0,0.3081380357760075,Low Risk,0.0,175.0,0.197,18
CAP02648,Hyderabad,bike,4,parttime,30,18,13,5,0.806,0.597,0.346,0.22,16.3,10.93,0.286,57.0,7,1,1,7,2,qr_scan,1,1,1,0,0.8857911918270471,High Risk,0.806,57.0,1.54,5
CAP02649,Hyderabad,auto,6,parttime,25,16,7,3,0.846,0.519,0.61,0.14,21.1,17.27,0.371,59.0,0,1,0,9,1,gpay,1,0,1,0,0.7392629098034277,High Risk,0.846,0.0,0.0,3
CAP02650,Bengaluru,bike,3,parttime,31,21,18,15,0.5,0.606,0.381,0.22,17.5,11.26,0.415,176.0,3,1,0,7,0,amazon_pay,0,1,1,1,0.4919127014238403,Medium Risk,0.5,176.0,0.66,15
CAP02651,Hyderabad,bike,1,parttime,23,21,10,6,0.708,0.392,0.726,0.194,15.9,11.57,0.297,75.0,7,0,1,9,2,paytm,0,1,1,0,0.8208023300075108,High Risk,0.708,75.0,1.358,0
CAP02652,Hyderabad,bike,11,parttime,28,15,7,3,0.862,0.285,0.867,0.22,21.0,7.41,0.46,23.0,1,1,1,10,1,amazon_pay,1,1,1,0,0.7641649888109407,High Risk,0.862,23.0,0.22,3
CAP02653,Bengaluru,bike,4,parttime,25,22,17,13,0.462,0.465,0.735,0.08,9.8,9.77,0.082,156.0,4,0,0,6,2,gpay,0,1,1,1,0.3046912591460917,Low Risk,0.462,156.0,0.32,0
CAP02654,Chennai,bike,9,fulltime,90,54,28,24,0.725,0.21,0.639,0.153,19.6,12.04,0.254,326.0,1,1,0,7,0,cash,0,1,0,0,0.23095518235254373,Low Risk,0.0,326.0,0.153,24
CAP02655,Hyderabad,bike,4,fulltime,70,66,49,37,0.465,0.159,0.255,0.156,14.9,9.53,0.259,397.0,5,0,0,3,1,gpay,0,1,0,0,0.19920108419729582,Low Risk,0.0,397.0,0.78,0
CAP02656,Pune,auto,1,parttime,25,15,12,10,0.577,0.674,0.677,0.127,23.9,19.28,0.015,224.0,3,0,0,13,3,gpay,1,0,1,0,0.547272453728397,Medium Risk,0.577,0.0,0.381,0
CAP02657,Pune,bike,4,fulltime,91,60,27,14,0.837,0.216,0.535,0.08,9.3,10.42,0.636,179.0,2,0,0,3,1,amazon_pay,0,1,0,0,0.3524579550555132,Medium Risk,0.0,179.0,0.16,0
CAP02658,Bengaluru,bike,7,parttime,26,22,11,6,0.741,0.284,0.592,0.2,19.2,10.62,0.645,68.0,4,1,1,4,1,gpay,1,1,1,1,0.7103416195379118,High Risk,0.741,68.0,0.8,6
CAP02659,Chennai,auto,3,fulltime,74,51,27,11,0.84,0.187,0.427,0.14,17.4,23.38,0.377,295.0,1,0,0,7,0,amazon_pay,0,0,0,0,0.31596974480793144,Low Risk,0.0,0.0,0.14,0
CAP02660,Hyderabad,bike,10,fulltime,67,54,39,15,0.765,0.102,0.604,0.129,20.0,7.28,0.556,127.0,3,1,0,6,1,gpay,0,1,0,0,0.3784119766877028,Medium Risk,0.0,127.0,0.387,15
CAP02661,Pune,bike,6,parttime,24,18,15,8,0.64,0.37,0.056,0.117,15.3,14.1,0.49,133.0,1,1,0,2,1,gpay,1,1,1,0,0.5674928456888111,Medium Risk,0.64,133.0,0.117,8
CAP02662,Bengaluru,bike,1,parttime,23,18,15,11,0.5,0.603,0.245,0.22,20.1,9.38,0.38,107.0,3,1,1,9,2,paytm,0,1,1,1,0.5087620828349972,Medium Risk,0.5,107.0,0.66,11
CAP02663,Chennai,bike,11,parttime,32,28,13,10,0.667,0.501,0.267,0.22,17.3,13.43,0.303,140.0,3,0,0,8,0,gpay,1,1,1,0,0.7200116040901511,High Risk,0.667,140.0,0.66,0
CAP02664,Chennai,bike,4,fulltime,91,60,42,18,0.793,0.642,0.644,0.217,15.7,11.2,0.203,210.0,2,1,0,8,0,gpay,0,1,0,0,0.321703798369253,Low Risk,0.0,210.0,0.434,18
CAP02665,Bengaluru,bike,3,fulltime,72,64,56,40,0.438,0.355,0.427,0.22,11.7,8.68,0.327,361.0,5,0,0,9,0,paytm,0,1,0,1,0.20347329402910586,Low Risk,0.0,361.0,1.1,0
CAP02666,Bengaluru,auto,1,parttime,31,29,14,9,0.688,0.582,0.634,0.14,19.2,20.82,0.111,215.0,5,0,0,10,2,paytm,1,0,1,1,0.5713623879656176,Medium Risk,0.688,0.0,0.7000000000000001,0
CAP02667,Chennai,auto,3,parttime,23,18,8,6,0.708,0.589,0.601,0.14,25.4,16.77,0.591,115.0,1,0,0,4,1,amazon_pay,1,0,1,0,0.7341597816207754,High Risk,0.708,0.0,0.14,0
CAP02668,Chennai,bike,4,parttime,29,22,10,7,0.733,0.776,0.565,0.197,9.9,11.46,0.654,86.0,4,1,1,6,1,cash,0,1,1,0,0.7149977578898998,High Risk,0.733,86.0,0.788,7
CAP02669,Bengaluru,bike,5,fulltime,70,66,60,39,0.437,0.281,0.221,0.08,20.4,10.61,0.602,508.0,0,1,0,7,1,gpay,0,1,0,1,0.11676772082355355,Low Risk,0.0,508.0,0.0,39
CAP02670,Chennai,bike,6,parttime,34,19,12,5,0.829,0.705,0.715,0.22,13.6,10.92,0.269,57.0,2,1,0,11,1,gpay,1,1,1,0,0.774452252370363,High Risk,0.829,57.0,0.44,5
CAP02671,Hyderabad,bike,2,parttime,27,19,9,7,0.714,0.726,0.4,0.22,20.2,8.89,0.304,65.0,0,1,1,6,1,paytm,1,1,1,0,0.5828456223955077,Medium Risk,0.714,65.0,0.0,7
CAP02672,Chennai,bike,2,parttime,32,20,18,8,0.727,0.66,0.238,0.22,12.2,9.79,0.446,81.0,3,1,1,4,1,amazon_pay,1,1,1,0,0.6986265437942152,High Risk,0.727,81.0,0.66,8
CAP02673,Bengaluru,bike,6,fulltime,80,46,42,21,0.728,0.267,0.413,0.22,25.7,12.34,0.629,270.0,2,1,0,5,0,cash,0,1,0,1,0.32016307518943105,Low Risk,0.0,270.0,0.44,21
CAP02674,Pune,bike,5,parttime,28,25,16,12,0.552,0.353,0.357,0.22,14.0,9.29,0.374,116.0,4,1,0,3,1,paytm,1,1,1,0,0.6832126411666488,High Risk,0.552,116.0,0.88,12
CAP02675,Bengaluru,auto,1,parttime,33,22,11,7,0.765,0.765,0.323,0.114,26.7,17.13,0.663,142.0,1,1,0,1,2,gpay,1,0,1,1,0.6795331429307858,High Risk,0.765,0.0,0.114,7
CAP02676,Hyderabad,bike,3,parttime,27,16,13,5,0.786,0.303,0.188,0.22,20.5,11.0,0.607,57.0,2,1,0,6,1,amazon_pay,1,1,1,0,0.8059012119088459,High Risk,0.786,57.0,0.44,5
CAP02677,Bengaluru,auto,11,parttime,26,18,8,5,0.778,0.508,0.47,0.125,28.3,18.46,0.584,108.0,1,0,0,5,1,paytm,1,0,1,1,0.7183523257033511,High Risk,0.778,0.0,0.125,0
CAP02678,Bengaluru,auto,5,parttime,29,20,15,6,0.767,0.68,0.056,0.04,29.3,15.2,0.594,117.0,4,1,0,5,0,amazon_pay,1,0,1,1,0.5283564806808719,Medium Risk,0.767,0.0,0.16,6
CAP02679,Hyderabad,bike,12,parttime,28,16,13,5,0.793,0.123,0.126,0.08,15.1,10.78,0.63,66.0,4,0,0,7,1,paytm,1,1,1,0,0.7066354641861677,High Risk,0.793,66.0,0.32,0
CAP02680,Bengaluru,auto,12,parttime,30,22,12,6,0.774,0.549,0.32,0.098,15.9,15.83,0.718,114.0,4,0,1,3,2,paytm,1,0,1,1,0.6117403126329264,Medium Risk,0.774,0.0,0.392,0
CAP02681,Pune,auto,2,parttime,31,18,16,7,0.75,0.5,0.238,0.14,13.6,19.79,0.618,159.0,5,0,1,5,1,paytm,1,0,1,0,0.6393215350817041,Medium Risk,0.75,0.0,0.7000000000000001,0
CAP02682,Bengaluru,bike,1,parttime,20,12,11,10,0.476,0.489,0.095,0.22,15.6,13.69,0.326,142.0,1,1,0,6,1,amazon_pay,0,1,1,1,0.42296864496585435,Medium Risk,0.476,142.0,0.22,10
CAP02683,Hyderabad,bike,9,parttime,29,24,15,13,0.533,0.471,0.363,0.22,14.4,9.18,0.634,124.0,4,1,0,9,1,qr_scan,1,1,1,0,0.6841866578694071,High Risk,0.533,124.0,0.88,13
CAP02684,Bengaluru,bike,5,fulltime,83,55,51,40,0.512,0.544,0.127,0.148,11.7,10.59,0.297,481.0,4,1,0,6,2,gpay,0,1,0,1,0.13346365709112176,Low Risk,0.0,481.0,0.592,40
CAP02685,Bengaluru,auto,2,fulltime,101,81,45,38,0.618,0.658,0.215,0.14,16.9,16.9,0.389,736.0,1,1,1,6,2,paytm,0,0,0,1,0.07163276035077695,Low Risk,0.0,0.0,0.14,38
CAP02686,Bengaluru,bike,10,parttime,28,17,14,12,0.552,0.571,0.086,0.139,19.9,10.21,0.684,141.0,5,0,1,6,0,paytm,1,1,1,1,0.47997002078545,Medium Risk,0.552,141.0,0.6950000000000001,0
CAP02687,Hyderabad,bike,4,fulltime,73,55,45,30,0.581,0.301,0.289,0.22,20.4,12.49,0.575,390.0,2,1,0,7,2,qr_scan,0,1,0,0,0.29611984908833033,Low Risk,0.0,390.0,0.44,30
CAP02688,Hyderabad,bike,3,parttime,30,17,8,6,0.774,0.425,0.796,0.22,12.1,8.53,0.655,53.0,2,1,1,3,0,paytm,1,1,1,0,0.7068866366350685,High Risk,0.774,53.0,0.44,6
CAP02689,Hyderabad,bike,7,parttime,28,15,8,7,0.724,0.808,0.191,0.22,20.1,11.82,0.435,86.0,2,0,1,10,1,gpay,0,1,1,0,0.7216589533653412,High Risk,0.724,86.0,0.44,0
CAP02690,Hyderabad,bike,1,parttime,27,20,12,4,0.821,0.714,0.43,0.219,18.0,15.89,0.459,66.0,1,1,0,5,1,amazon_pay,1,1,1,0,0.7347212791177173,High Risk,0.821,66.0,0.219,4
CAP02691,Hyderabad,auto,10,parttime,28,24,10,8,0.69,0.283,0.313,0.138,20.7,21.02,0.312,193.0,6,0,0,7,0,paytm,1,0,1,0,0.6394287548039478,Medium Risk,0.69,0.0,0.8280000000000001,0
CAP02692,Bengaluru,bike,12,parttime,31,25,23,9,0.688,0.903,0.883,0.117,16.9,12.49,0.718,132.0,4,0,0,3,1,cash,1,1,1,1,0.6079493841333791,Medium Risk,0.688,132.0,0.468,0
CAP02693,Hyderabad,auto,12,fulltime,70,60,33,30,0.563,0.149,0.392,0.04,25.0,16.89,0.126,649.0,2,1,0,6,1,paytm,0,0,0,0,0.12301344106930116,Low Risk,0.0,0.0,0.08,30
CAP02694,Delhi,auto,4,fulltime,93,69,62,46,0.5,0.123,0.444,0.14,18.9,20.15,0.417,1063.0,2,0,0,5,0,qr_scan,0,0,0,0,0.07577850325133918,Low Risk,0.0,0.0,0.28,0
CAP02695,Hyderabad,bike,7,parttime,29,24,16,15,0.467,0.613,0.313,0.22,18.9,11.39,0.067,178.0,1,1,0,8,1,paytm,1,1,1,0,0.41176330038387937,Medium Risk,0.467,178.0,0.22,15
